count,sku,name,web_name,slug,price,price_unit,currency_symbol,image_url,ingredients,dosage_form,brand,specification,category_names,category_slugs,is_active,is_publish,search_scoring,product_ranking,link,category,skip_count
279,00029565,TĂM BÔNG THÂN NHỰA 1 ĐẦU TRÒN 1 ĐẦU XOẮN NIVA HỘP 200 QUE AH2,"Tăm bông Niva AH2 Cotton Buds hũ xoay 1 đầu tròn 1 đầu xoắn vệ sinh tai, mũi, vệ sinh cá nhân, vết thương (200 que)",cham-soc-ca-nhan/tam-bong-niva-hu-xoay-200-que-nhua-ah2-29829.html,26500.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/IMG_5231_33f67be636.jpg,"Bông tự nhiên , Que bông từ nhựa nguyên sinh ",,Niva,Hộp,Chăm sóc cá nhân | Vệ sinh cá nhân | Vệ sinh tai,cham-soc-ca-nhan | cham-soc-ca-nhan/ve-sinh-ca-nhan | cham-soc-ca-nhan/ve-sinh-tai,True,True,50,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/tam-bong-niva-hu-xoay-200-que-nhua-ah2-29829.html,cham-soc-ca-nhan,200
280,00029567,TĂM BÔNG THÂN GIẤY 1 ĐẦU TRÒN 1 ĐẦU XOẮN NIVA HỘP 200 QUE AJ2,"Tăm bông Niva Cotton Buds AJ2 thân giấy 1 đầu tròn 1 đầu xoắn vệ sinh tai, mũi, vết thương (200 que)",cham-soc-ca-nhan/tam-bong-niva-hu-xoay-200-que-giay-aj2-29831.html,29500.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00029567_tam_bong_niva_hu_xoay_200_que_giay_aj2_6522_62b3_large_e8d2c1525f.jpg,"Bông tự nhiên , Que bông từ giấy tự nhiên ",,Niva,Hộp,Chăm sóc cá nhân | Vệ sinh cá nhân | Vệ sinh tai,cham-soc-ca-nhan | cham-soc-ca-nhan/ve-sinh-ca-nhan | cham-soc-ca-nhan/ve-sinh-tai,True,True,50,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/tam-bong-niva-hu-xoay-200-que-giay-aj2-29831.html,cham-soc-ca-nhan,200
281,00029571,TĂM BÔNG TRẺ EM THÂN GIẤY 2 ĐẦU TRÒN NIVA HỘP 200 QUE BHP1,"Tăm bông sơ sinh Niva BHP1 thân giấy 2 đầu tròn vệ sinh tai, mũi, vệ sinh cá nhân (200 que) ",cham-soc-ca-nhan/tam-bong-niva-hu-xoay-200-que-giay-bhp1-29835.html,37000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/IMG_5242_6778eca263.jpg,"Bông tự nhiên , Que bông từ giấy tự nhiên ",,Niva,Hộp,Chăm sóc cá nhân | Vệ sinh cá nhân | Vệ sinh tai,cham-soc-ca-nhan | cham-soc-ca-nhan/ve-sinh-ca-nhan | cham-soc-ca-nhan/ve-sinh-tai,True,True,50,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/tam-bong-niva-hu-xoay-200-que-giay-bhp1-29835.html,cham-soc-ca-nhan,200
282,00029572,TĂM BÔNG TRẺ EM THÂN GIẤY 2 ĐẦU TRÒN NIVA HỘP 400 QUE BHP2,"Tăm bông sơ sinh Niva BHP2 2 đầu tròn vệ sinh tai, mũi, vệ sinh cá nhân (400 que) ",cham-soc-ca-nhan/tam-bong-niva-hu-xoay-400-que-giay-bhp2-29836.html,62000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/IMG_5254_526ce1908a.jpg,"Bông tự nhiên , Que bông từ giấy tự nhiên ",,Niva,Hộp,Chăm sóc cá nhân | Vệ sinh cá nhân | Vệ sinh tai,cham-soc-ca-nhan | cham-soc-ca-nhan/ve-sinh-ca-nhan | cham-soc-ca-nhan/ve-sinh-tai,True,True,50,1.8173257999999999,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/tam-bong-niva-hu-xoay-400-que-giay-bhp2-29836.html,cham-soc-ca-nhan,200
283,00029581,KHĂN ƯỚT CHO BÉ NIVA BABY HỘP 80 MIẾNG,"Khăn ướt Niva Baby làm sạch, kháng khuẩn và giữ vệ sinh (80 miếng)",cham-soc-ca-nhan/khan-uot-niva-baby-hop-80-mieng-29845.html,36500.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/IMG_5084_c155f97474.jpg,"Non-filbre Fabric , Chlorhexidine Gluconate Solution , Nước tinh khiết ",,Niva,Hộp,"Chăm sóc cá nhân | Hàng tổng hợp | Khăn giấy, khăn ướt",cham-soc-ca-nhan | cham-soc-ca-nhan/hang-tong-hop | cham-soc-ca-nhan/khan-giay-khan-uot,True,True,50,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/khan-uot-niva-baby-hop-80-mieng-29845.html,cham-soc-ca-nhan,200
284,00030744,KHĂN ƯỚT CHO BÉ NIVA BABY HỘP 100 MIẾNG,"Khăn ướt Niva Baby làm sạch, kháng khuẩn và giữ vệ sinh (100 miếng)",cham-soc-ca-nhan/khan-uot-niva-baby-hop-100-mieng-30887.html,43000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00030744_khan_uot_niva_baby_hop_100_mieng_6043_62b9_large_814792b0aa.jpg,"Nước tinh khiết  , Chlorhexidine Gluconate Solution  , Non-filbre Fabric (60% rayon)  , 13-Tetraazatetradecanediimidamide  , 4-chlorophenyl  , 12-diimino-di-D-gluconate  , Hexamethy-lenebis  ",,Niva,Hộp,"Chăm sóc cá nhân | Hàng tổng hợp | Khăn giấy, khăn ướt",cham-soc-ca-nhan | cham-soc-ca-nhan/hang-tong-hop | cham-soc-ca-nhan/khan-giay-khan-uot,True,True,50,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/khan-uot-niva-baby-hop-100-mieng-30887.html,cham-soc-ca-nhan,200
285,00030815,KHĂN ƯỚT CỒN LET-GREEN 90 MIẾNG,"Khăn ướt cồn Let-Green làm sạch, kháng khuẩn và giữ vệ sinh (90 miếng)",cham-soc-ca-nhan/khan-uot-con-let-green-90-mieng-30965.html,55000.0,Gói,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00030815_khan_uot_con_let_green_90_mieng_6291_62b9_large_78c18de29c.jpg,"vải không dệt trắng  , Cồn thực phẩm  , Nước tinh khiết R.O  , Benzalkonium Chloride  , Polyaminopropyl Biguanide  , Citric Acid  ",,Let-green,Gói,"Chăm sóc cá nhân | Hàng tổng hợp | Khăn giấy, khăn ướt",cham-soc-ca-nhan | cham-soc-ca-nhan/hang-tong-hop | cham-soc-ca-nhan/khan-giay-khan-uot,True,True,50,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/khan-uot-con-let-green-90-mieng-30965.html,cham-soc-ca-nhan,200
286,00030851,BCS ÔM SÁT NHIỀU GEL BÔI TRƠN DUREX JEANS HỘP 3 CÁI,"Bao cao su Durex Jeans ôm sát, nhiều chất bôi trơn (52,5mm - 3 cái)",cham-soc-ca-nhan/bao-cao-su-durex-jeans-hop-3-cai-om-sat-nhieu-gel-boi-tron-30991.html,40000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00030851_bao_cao_su_durex_jeans_hop_3_cai_om_sat_nhieu_gel_boi_tron_9584_60a7_large_ce0a56dcb4.JPG,"Mủ cao su thiên nhiên , Chất bôi trơn silicon ",,Durex,Hộp,Chăm sóc cá nhân | Hỗ trợ tình dục | Bao cao su,cham-soc-ca-nhan | cham-soc-ca-nhan/ho-tro-tinh-duc | cham-soc-ca-nhan/bao-cao-su,True,True,50,1.8277839999999999,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/bao-cao-su-durex-jeans-hop-3-cai-om-sat-nhieu-gel-boi-tron-30991.html,cham-soc-ca-nhan,200
287,00031048,TÃ DÁN SIÊU THẤM CHO NGƯỜI LỚN CARYN SIZE L GÓI 20 MIẾNG,"Tã dán người lớn Caryn siêu thấm size L20, vòng hông 68 x 122cm (20 miếng)",cham-soc-ca-nhan/ta-dan-sieu-tham-cho-nguoi-lon-caryn-size-l-goi-20-mieng-31182.html,192000.0,Gói,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_02625_68ef7516fa.jpg,"vải không dệt trắng , Hạt siêu thấm , bông cellulose , PE , Chun , polyme kết dính , BOPP , PP ",,Caryn,Gói,Chăm sóc cá nhân | Vệ sinh cá nhân,cham-soc-ca-nhan | cham-soc-ca-nhan/ve-sinh-ca-nhan,True,True,50,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/ta-dan-sieu-tham-cho-nguoi-lon-caryn-size-l-goi-20-mieng-31182.html,cham-soc-ca-nhan,200
288,00031053,TẤM ĐỆM LÓT SIÊU THẤM CHO NGƯỜI LỚN CARYN SIZE L GÓI 10 MIẾNG,Tấm đệm lót người lớn Caryn siêu thấm size L10 - 42 x 72cm (10 miếng),cham-soc-ca-nhan/tam-diem-lot-cho-nguoi-lon-caryn-loai-sieu-tham-size-l10-goi-10-mieng-42x72cm-31183.html,56000.0,Gói,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00031053_tam_diem_lot_cho_nguoi_lon_caryn_loai_sieu_tham_size_l10_goi_10_mieng_42x72cm_1742_60c1_large_03845c67f7.jpg,"PP , PE , Hạt siêu thấm , vải không dệt trắng , bông cellulose , Chun , polyme kết dính , BOPP ",,Caryn,Gói,Chăm sóc cá nhân | Vệ sinh cá nhân,cham-soc-ca-nhan | cham-soc-ca-nhan/ve-sinh-ca-nhan,True,True,50,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/tam-diem-lot-cho-nguoi-lon-caryn-loai-sieu-tham-size-l10-goi-10-mieng-42x72cm-31183.html,cham-soc-ca-nhan,200
289,00031054,TẤM ĐỆM LÓT SIÊU THẤM CHO NGƯỜI LỚN CARYN SIZE L GÓI 20 MIẾNG,Tấm đệm lót người lớn Caryn siêu thấm size L10 - 42 x 72cm (20 miếng),cham-soc-ca-nhan/tam-diem-lot-cho-nguoi-lon-caryn-loai-sieu-tham-size-l20-goi-20-mieng-42x72cm-31188.html,108000.0,Gói,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00031054_tam_diem_lot_cho_nguoi_lon_caryn_loai_sieu_tham_size_l20_goi_20_mieng_42x72cm_8706_60c1_large_87bf1dd506.jpg,"PP , PE , Hạt siêu thấm , polyme kết dính , bông cellulose , BOPP , vải không dệt trắng ",,Caryn,Gói,Chăm sóc cá nhân | Vệ sinh cá nhân,cham-soc-ca-nhan | cham-soc-ca-nhan/ve-sinh-ca-nhan,True,True,50,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/tam-diem-lot-cho-nguoi-lon-caryn-loai-sieu-tham-size-l20-goi-20-mieng-42x72cm-31188.html,cham-soc-ca-nhan,200
290,00031052,TÃ QUẦN NGƯỜI LỚN CARYN MỎNG NHẸ SIZE L (GÓI 14 MIẾNG) - VÒNG BỤNG 75 - 100CM,Tã quần người lớn Caryn mỏng nhẹ size L14 vòng bụng 75 x 100cm (14 miếng),cham-soc-ca-nhan/ta-quan-cho-nguoi-lon-caryn-mong-nhe-size-l14-goi-14-mieng-vong-bung-75-100cm-31190.html,169500.0,Gói,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00031052_ta_quan_cho_nguoi_lon_caryn_mong_nhe_size_l14_goi_14_mieng_vong_bung_75_100cm_3304_6384_large_81db4af4f5.jpg,"Hạt siêu thấm , vải không dệt trắng , PP , PE , bông cellulose , Chun , polyme kết dính , BOPP ",,Caryn,Gói,Chăm sóc cá nhân | Vệ sinh cá nhân,cham-soc-ca-nhan | cham-soc-ca-nhan/ve-sinh-ca-nhan,True,True,50,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/ta-quan-cho-nguoi-lon-caryn-mong-nhe-size-l14-goi-14-mieng-vong-bung-75-100cm-31190.html,cham-soc-ca-nhan,200
291,00031047,TÃ DÁN SIÊU THẤM CHO NGƯỜI LỚN CARYN SIZE L GÓI 10 MIẾNG,"Tã dán người lớn Caryn siêu thấm size L10, vòng hông 68 x 122cm (10 miếng)",cham-soc-ca-nhan/ta-dan-cho-nguoi-lon-caryn-sieu-tham-size-m-l10-goi-10-mieng-vong-hong-68-122cm-31197.html,101000.0,Gói,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00031047_ta_dan_cho_nguoi_lon_caryn_sieu_tham_size_m_l10_goi_10_mieng_vong_hong_68_122cm_9731_6384_large_88d55947d5.jpg,"vải không dệt trắng , Hạt siêu thấm , bông cellulose , PE , Chun , polyme kết dính , BOPP , PP ",,Caryn,Gói,Chăm sóc cá nhân | Vệ sinh cá nhân,cham-soc-ca-nhan | cham-soc-ca-nhan/ve-sinh-ca-nhan,True,True,50,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/ta-dan-cho-nguoi-lon-caryn-sieu-tham-size-m-l10-goi-10-mieng-vong-hong-68-122cm-31197.html,cham-soc-ca-nhan,200
292,00031599,BÔNG TẨY TRANG MIẾNG TRÒN NIVA DẠNG GÓI,"Bông tẩy trang Niva Cotton rounds mềm mại, không xổ lông , thấm hút (100 miếng)",cham-soc-ca-nhan/bong-tay-trang-niva-dang-tron-tui-100-mieng-31741.html,36000.0,Túi,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/IMG_5182_8b8a351c09.jpg,Cotton  ,,Niva,Túi,Chăm sóc cá nhân | Vệ sinh cá nhân,cham-soc-ca-nhan | cham-soc-ca-nhan/ve-sinh-ca-nhan,True,True,50,1.8399016000000001,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/bong-tay-trang-niva-dang-tron-tui-100-mieng-31741.html,cham-soc-ca-nhan,200
293,00032636,CHỈ NHA KHOA JOMI DENTAL FLOSS HỘP 50M,"Chỉ nha khoa Jomi Dental Floss loại trừ các mảng bám, thức ăn dư thừa trong kẽ răng (50m)",cham-soc-ca-nhan/chi-nha-khoa-jomi-dental-floss-50mhop-32754.html,43000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00032636_chi_nha_khoa_jomi_dental_floss_50mhop_1651_6182_large_721e8f3fcf.jpg,,,Jomi,Hộp,Chăm sóc cá nhân | Chăm sóc răng miệng | Chỉ nha khoa,cham-soc-ca-nhan | cham-soc-ca-nhan/cham-soc-rang-mieng | cham-soc-ca-nhan/chi-nha-khoa,True,True,50,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/chi-nha-khoa-jomi-dental-floss-50mhop-32754.html,cham-soc-ca-nhan,200
294,00501362,ĐẦU CHẢI RĂNG NGƯỜI LỚN ORAL-B SENSI ULTRATHIN EB 60-2,Đầu chải răng Oral-B Sensi Ultrathin EB 60-2,cham-soc-ca-nhan/dau-chai-rang-nguoi-lon-oral-b-sensi-ultrathin-eb-60-2-35514.html,440000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00501362_dau_chai_rang_nguoi_lon_oral_b_sensi_ultrathin_eb_60_2_2559_62e3_large_f9bf5a581c.jpg,Nhựa ,,Oral-B,Hộp 2 Cái,Chăm sóc cá nhân | Chăm sóc răng miệng | Bàn chải điện,cham-soc-ca-nhan | cham-soc-ca-nhan/cham-soc-rang-mieng | cham-soc-ca-nhan/ban-chai-dien,True,True,40,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/dau-chai-rang-nguoi-lon-oral-b-sensi-ultrathin-eb-60-2-35514.html,cham-soc-ca-nhan,200
295,00501361,ĐẦU CHẢI RĂNG TRẺ EM ORAL-B EB 10S-2K,Đầu chải răng trẻ em Oral-B EB 10-2 K,cham-soc-ca-nhan/dau-chai-rang-tre-em-oral-b-eb-10-2-k-35515.html,440000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00501361_dau_chai_rang_tre_em_oral_b_eb_10_2_k_3560_62e3_large_29e7973c14.jpg,Nhựa ,,Oral-B,Hộp 2 Cái,Chăm sóc cá nhân | Chăm sóc răng miệng | Bàn chải điện,cham-soc-ca-nhan | cham-soc-ca-nhan/cham-soc-rang-mieng | cham-soc-ca-nhan/ban-chai-dien,True,True,40,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/dau-chai-rang-tre-em-oral-b-eb-10-2-k-35515.html,cham-soc-ca-nhan,200
296,00501356,BÀN CHẢI ĐÁNH RĂNG NGƯỜI LỚN ORAL-B PRO HEALTH DB4510 - DÙNG PIN,Bàn chải đánh răng pin Oral-B Pro Health DB4510 loại bỏ được mảng bám và vết ố trên răng,cham-soc-ca-nhan/ban-chai-danh-rang-nguoi-lon-oral-b-pro-health-db4510-dung-pin-35519.html,550000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00501356_ban_chai_danh_rang_nguoi_lon_oral_b_pro_health_db4510_dung_pin_4243_62e3_large_d2f30b63f5.jpg,Nhựa ,,Oral-B,Hộp,Chăm sóc cá nhân | Chăm sóc răng miệng | Bàn chải điện,cham-soc-ca-nhan | cham-soc-ca-nhan/cham-soc-rang-mieng | cham-soc-ca-nhan/ban-chai-dien,True,True,40,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/ban-chai-danh-rang-nguoi-lon-oral-b-pro-health-db4510-dung-pin-35519.html,cham-soc-ca-nhan,200
297,00501355,BÀN CHẢI ĐÁNH RĂNG TRẺ EM ORAL-B STAGES POWER DB4510K - DÙNG PIN,Bàn chải đánh răng trẻ em Oral-B Stages Power DB4510K làm sạch mảng bám trên răng (1 cây),cham-soc-ca-nhan/ban-chai-danh-rang-tre-em-oral-b-stages-power-db4510k-dung-pin-35520.html,490000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00501355_ban_chai_danh_rang_tre_em_oral_b_stages_power_db4510k_dung_pin_4056_62e3_large_55fb1e2be9.jpg,Nhựa ,,Oral-B,Hộp,Chăm sóc cá nhân | Chăm sóc răng miệng | Bàn chải điện,cham-soc-ca-nhan | cham-soc-ca-nhan/cham-soc-rang-mieng | cham-soc-ca-nhan/ban-chai-dien,True,True,40,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/ban-chai-danh-rang-tre-em-oral-b-stages-power-db4510k-dung-pin-35520.html,cham-soc-ca-nhan,200
298,00033397,DUNG DỊCH SÁT KHUẨN TAY NHANH TOUCHHAND 30ML,Dung dịch Touchhand Opodis Pharma sát khuẩn tay nhanh (10 chai x 30ml),cham-soc-ca-nhan/dung-dich-sat-khuan-tay-nhanh-touchhand-30ml-33505.html,25000.0,Chai,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00033397_dung_dich_sat_khuan_tay_nhanh_touchhand_30ml_6233_620c_large_5577cd72e9.jpg,,,Opodis Pharma,Hộp 10 chai,Chăm sóc cá nhân | Vệ sinh cá nhân | Nước rửa tay,cham-soc-ca-nhan | cham-soc-ca-nhan/ve-sinh-ca-nhan | cham-soc-ca-nhan/nuoc-rua-tay,True,True,40,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/dung-dich-sat-khuan-tay-nhanh-touchhand-30ml-33505.html,cham-soc-ca-nhan,200
299,00014597,KẸO CON TÀU VỊ CAM CHANH FISHERMAN'S FRIEND  25G,Kẹo Con Tàu Vị Cam Chanh Fisherman's Friend (25g),cham-soc-ca-nhan/keo-con-tau-citrus-25g-vi-cam-chanh-va-menthol-15549.html,22000.0,Gói,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00014597_keo_con_tau_citrus_25g_vi_cam_chanh_va_menthol_5148_6094_large_53007c4ee2.jpg,"Chất tạo màu tổng hợp , Chất tạo ngọt tổng hợp E950 , Chất tạo ngọt tổng hợp E955 , Chất điều chỉnh độ acid , Hương Menthol , Chất chống đông vón , Hương cam chanh tự nhiên , Chất tạo ngọt tổng hợp E420(i) ",,Fisher's Friend,Hộp 24 Gói x 25g,Chăm sóc cá nhân | Thực phẩm - Đồ uống | Kẹo cứng,cham-soc-ca-nhan | cham-soc-ca-nhan/thuc-pham-do-uong | cham-soc-ca-nhan/keo-cung,True,True,40,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/keo-con-tau-citrus-25g-vi-cam-chanh-va-menthol-15549.html,cham-soc-ca-nhan,200
300,00011163,KẸO CON TÀU VỊ KHUYNH DIỆP FISHERMAN'S FRIEND 25G,Kẹo Con Tàu Vị Khuynh Diệp Fisherman's Friend (25g),cham-soc-ca-nhan/keo-con-tau-original-25g-vi-menthol-khuynh-diep-16142.html,22000.0,Gói,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00011163_keo_con_tau_original_25g_vi_menthol_khuynh_diep_4733_5d22_large_606b9f7427.JPG,"Dịch chiết quả ớt , Tinh dầu khuynh diệp 0.153%, Chất làm dày E413 , Chất làm dày E1400 , Cam thảo , Đường ",,Fisher's Friend,Hộp 24 Gói x 25g,Chăm sóc cá nhân | Thực phẩm - Đồ uống,cham-soc-ca-nhan | cham-soc-ca-nhan/thuc-pham-do-uong,True,True,40,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/keo-con-tau-original-25g-vi-menthol-khuynh-diep-16142.html,cham-soc-ca-nhan,200
301,00010643,KẸO CON TÀU VỊ SPEARMINT FISHERMAN'S FRIEND 25G,Kẹo Con Tàu Vị Spearmint Fisherman's Friend (25g),cham-soc-ca-nhan/keo-con-tau-spearmint-25g-16380.html,22000.0,Gói,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00010643_keo_con_tau_spearmint_25g_1946_6094_large_ac25e40127.jpg,"Chất tạo màu tổng hợp , Chất tạo ngọt tổng hợp E950 , Chất tạo ngọt tổng hợp E955 , Hương Menthol , Chất chống đông vón , Hương lục bạc hà tự nhiên , Hương cooling giống tự nhiên , Chất tạo ngọt tổng hợp E420(i) ",,Fisher's Friend,Hộp 24 Gói x 25g,Chăm sóc cá nhân | Thực phẩm - Đồ uống,cham-soc-ca-nhan | cham-soc-ca-nhan/thuc-pham-do-uong,True,True,40,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/keo-con-tau-spearmint-25g-16380.html,cham-soc-ca-nhan,300
302,00004099,KẸO CON TÀU VỊ CHERRY FISHERMAN'S FRIEND 25G,Kẹo Con Tàu Vị Cherry Fisherman's Friend (25g),cham-soc-ca-nhan/keo-con-tau-cherry-25g-vi-cherrymenthol-17188.html,22000.0,Gói,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00004099_keo_con_tau_cherry_25g_vi_cherrymenthol_1667_5c7f_large_3d6063119d.png,"Chất tạo ngọt tổng hợp E955 , Chất tạo ngọt tổng hợp E950 , Chất chống đông vón , Hương thảo mộc , Hương Menthol , Hương cherry tự nhiên , Chất tạo ngọt tổng hợp E420(i) ",,Fisher's Friend,Hộp 24 Gói x 25g,Chăm sóc cá nhân | Thực phẩm - Đồ uống,cham-soc-ca-nhan | cham-soc-ca-nhan/thuc-pham-do-uong,True,True,40,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/keo-con-tau-cherry-25g-vi-cherrymenthol-17188.html,cham-soc-ca-nhan,300
303,00004098,KẸO CON TÀU VỊ QUÝT FISHERMAN'S FRIEND 25G,Kẹo Con Tàu Vị Quýt Fisherman's Friend (25g),cham-soc-ca-nhan/keo-con-tau-mandarrin-25-vi-quyt-menthol-17189.html,22000.0,Gói,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00004098_keo_con_tau_mandarrin_25_vi_quyt_menthol_9758_5d22_large_e19ca93147.JPG,"Chất tạo màu tổng hợp , Chất tạo ngọt tổng hợp E950 , Chất tạo ngọt tổng hợp E955 , Hương Menthol , Chất chống đông vón , Hương quýt và gừng giống tự nhiên , Chất tạo ngọt tổng hợp E420(i) ",,Fisher's Friend,Hộp 24 Gói x 25g,Chăm sóc cá nhân | Thực phẩm - Đồ uống | Kẹo cứng,cham-soc-ca-nhan | cham-soc-ca-nhan/thuc-pham-do-uong | cham-soc-ca-nhan/keo-cung,True,True,40,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/keo-con-tau-mandarrin-25-vi-quyt-menthol-17189.html,cham-soc-ca-nhan,300
304,00028918,KẸO CON TÀU VỊ TÁO QUẾ FISHERMAN'S FRIEND 25G,Kẹo Con Tàu Vị Táo Quế Fisherman's Friend (25g),cham-soc-ca-nhan/keo-con-tau-vi-tao-que-fisherman-s-friend-25-g.html,22000.0,Gói,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_00548_a8a910d8c1.jpg,"Chất tạo màu tổng hợp , Chất tạo ngọt tổng hợp E950 , Chất tạo ngọt tổng hợp E955 , Chất điều chỉnh độ acid , Hương Menthol , Chất chống đông vón , Hương táo quế giống tự nhiên , Chất tạo ngọt tổng hợp E420(i) ",,Fisher's Friend,Hộp 24 Gói x 25g,Chăm sóc cá nhân | Thực phẩm - Đồ uống | Kẹo cứng,cham-soc-ca-nhan | cham-soc-ca-nhan/thuc-pham-do-uong | cham-soc-ca-nhan/keo-cung,True,True,40,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/keo-con-tau-vi-tao-que-fisherman-s-friend-25-g.html,cham-soc-ca-nhan,300
305,00500393,LACTACYD EXTRA NOURISH 150ML - DUNG DỊCH VỆ SINH PHỤ NỮ GIÚP CĂNG MỊN,"Dung dịch vệ sinh phụ nữ Lactacyd Extra Nouris hỗ trợ làm sạch nhẹ nhàng vùng kín, ngăn nhiễm khuẩn (150ml)",cham-soc-ca-nhan/lactacyd-extra-nourish-150ml-dung-dich-ve-sinh-phu-nu-giup-cang-min-34508.html,61000.0,Chai,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00500393_lactacyd_extra_nourish_150ml_dung_dich_ve_sinh_phu_nu_giup_cang_min_9315_629d_large_a3ffa7778a.jpg,"Glycol Distearate , Laureth-10 , Sodium PCA , Acrylates Copolymer , Peg-120 Methyl Glucose Dioleate , Hydroxypropyl Guar Hydroxypropyltrimonium Chloride ",,Lactacyd,Chai,Chăm sóc cá nhân | Vệ sinh cá nhân | Dung dịch vệ sinh phụ nữ,cham-soc-ca-nhan | cham-soc-ca-nhan/ve-sinh-ca-nhan | cham-soc-ca-nhan/dung-dich-ve-sinh-phu-nu,True,True,20,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/lactacyd-extra-nourish-150ml-dung-dich-ve-sinh-phu-nu-giup-cang-min-34508.html,cham-soc-ca-nhan,300
